"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"2059","Zach Cooks","NJIT",33,3,4.65,0.55,162357.52
"2060","Shawndale Jones","NJIT",33,-2.5,-0.19,0.32,94531.24
"2061","Mastadi Pitt","Norfolk State",31,-4.8,-1.64,0.25,74239.27
"2062","Armani Branch","Norfolk State",31,-3.2,-0.42,0.31,91331.11
"2063","Nic Thomas","Norfolk State",31,-1.9,0.07,0.33,98174.17
"2064","BJ Fitzgerald","Norfolk State",31,-8,-0.6,0.3,88756.49
"2065","Steven Whitley","Norfolk State",31,-2.8,-0.46,0.31,90757.47
"2066","Joe Bryant Jr","Norfolk State",31,-8.6,-1.2,0.27,80456.74
"2067","Jordan Butler","Norfolk State",31,-1,0.6,0.35,105604.42
"2068","Chris Ford","Norfolk State",31,-5.4,-0.54,0.3,89662.12
"2069","Alex Long","Norfolk State",31,-4.5,-1.44,0.26,77069.09
"2070","C.J. Kelly","Norfolk State",31,-4,-0.54,0.3,89614.7
"2071","Kyonze Chavis","Norfolk State",31,-1.7,0.09,0.33,98479.05
"2072","Derrik Jamerson Jr.","Norfolk State",31,2.7,3.2,0.48,141966.35
"2073","Emanuel Littles","North Alabama",32,-4.4,-1.26,0.27,79530.22
"2074","Kendall Stafford","North Alabama",32,-2,0,0.33,97225.62
"2075","Payton Youngblood","North Alabama",32,-3.3,-0.11,0.32,95732.41
"2076","Cantavio Dutreil","North Alabama",32,-7.2,-1.23,0.27,79989.67
"2077","Jamari Blackmon","North Alabama",32,-0.4,1.41,0.39,117003.87
"2078","Andrew Morrissey","North Alabama",32,-15.6,-0.5,0.3,90233.23
"2079","Christian Agnew","North Alabama",32,-5.2,-1.91,0.24,70446.23
"2080","Logan Windeler","North Alabama",32,-9.5,-1.03,0.28,82785.75
"2081","Cameron Diggs","North Alabama",32,-5.9,-1.12,0.27,81525.55
"2082","Aleksa Matic","North Alabama",32,-8,-0.93,0.28,84229.74
"2083","Tavon King","North Alabama",32,-5.1,-1.36,0.26,78133.27
"2084","Kendarius Smith","North Alabama",32,-0.6,1.17,0.38,113597.37
"2085","Marlon Stewart","North Dakota",30,-3.9,-0.96,0.28,83812.59
"2086","Conner Avants","North Dakota",30,0.2,1.06,0.38,112063.39
"2087","Elijah Hazekamp","North Dakota",30,2.1,0.36,0.34,102296.79
"2088","Aanen Moody","North Dakota",30,-1.9,0.06,0.33,98031.92
"2089","Bentiu Panoam","North Dakota",30,-5.1,-0.59,0.3,88978.27
"2090","Filip Rebraca","North Dakota",30,-3,-0.52,0.3,89909.42
"2091","Davids Atelbauers","North Dakota",30,-9,-1.03,0.28,82849.93
"2092","Carter Brooks","North Dakota",30,-5.3,-0.26,0.31,93567.52
"2093","Cortez Seales","North Dakota",30,-3.3,-1.03,0.28,82784.59
"2094","Jal Bijiek","North Dakota",30,-5.4,-0.26,0.31,93615.36
"2095","Marko Coudreau","North Dakota",30,-11.1,-0.89,0.28,84695.9
"2096","Ethan Igbanugo","North Dakota",30,-3.1,-0.13,0.32,95454.33
"2097","Billy Brown","North Dakota",30,-1.1,0.64,0.36,106194.09
"2098","Kienan Walter","North Dakota",30,-2,0,0.33,97225.62
"2099","Zac Sadler","North Dakota",30,-0.2,0.07,0.33,98170.78
"2100","Brian Coffey II","North Florida",33,-8.5,-1.62,0.25,74471.89
"2101","Wajid Aminu","North Florida",33,3.8,3.74,0.5,149583.6
"2102","Ryan Burkhardt","North Florida",33,-3.5,-0.49,0.3,90383.59
"2103","Christian Schach","North Florida",33,-5.6,0,0.33,97187.43
"2104","Emmanuel Lambright","North Florida",33,-20.1,-0.12,0.32,95497.61
"2105","J.T. Escobar","North Florida",33,-1.8,0.14,0.33,99154.12
"2106","Ivan Gandia-Rosa","North Florida",33,-0.5,1.14,0.38,113137.32
"2107","Ezekiel Balogun","North Florida",33,-0.5,0.36,0.34,102285.54
"2108","Garrett Sams","North Florida",33,0.1,1.51,0.4,118365.91
"2109","Trip Day","North Florida",33,-3.9,-0.45,0.31,90917.16
"2110","Noah Horchler","North Florida",33,1.8,2.52,0.45,132456.25
"2111","Carter Hendricksen","North Florida",33,-2.9,-0.38,0.31,91869.74
"2112","Cam Copeland","North Florida",33,-10.4,-0.51,0.3,90097.18
"2113","Shakeem Alcindor","North Texas",31,-0.2,0.06,0.33,98018.33
"2114","Mark Tikhonenko","North Texas",31,0.6,0.14,0.33,99192.72
"2115","Tope Arikawe","North Texas",31,-8.6,-1.04,0.28,82618.07
"2116","Jorden Duffy","North Texas",31,-0.9,0.57,0.35,105274.68
"2117","DJ Draper","North Texas",31,-0.6,0.68,0.36,106679.43
"2118","Roosevelt Smart","North Texas",31,-4.2,-1.27,0.27,79438.19
"2119","Zachary Simmons","North Texas",31,2.5,3.03,0.47,139605.15
"2120","Jahmiah Simmons","North Texas",31,-3.3,-0.49,0.3,90311.42
"2121","John Weger","North Texas",31,-11.3,-0.13,0.32,95440.33
"2122","Ryan Woolridge","North Texas",31,3.3,3.94,0.51,152346.11
"2123","Umoja Gibson","North Texas",31,2.4,3.17,0.48,141594.84
"2124","Michael Miller","North Texas",31,2.6,3.04,0.47,139767.76
"2125","Jason Strong","Northeastern",33,-4.8,-0.58,0.3,89087.32
"2126","Tomas Murphy","Northeastern",33,-1.2,0.35,0.34,102096.72
"2127","Vasa Pusica","Northeastern",33,4.5,4.48,0.54,159901.81
"2128","Shaquille Walters","Northeastern",33,-7.3,-0.5,0.3,90254.18
"2129","Bolden Brace","Northeastern",33,4.6,5.17,0.57,169687.51
"2130","Donnell Gresham Jr.","Northeastern",33,3.5,4.62,0.54,161986.24
"2131","Myles Franklin","Northeastern",33,-5.4,-0.73,0.29,87054.86
"2132","Jeremy Miller","Northeastern",33,-0.9,0.22,0.34,100294.46
"2133","Jordan Roland","Northeastern",33,4.3,4.82,0.55,164723.06
"2134","Anthony Green","Northeastern",33,0,1.16,0.38,113519.2
"2135","Shawn Occeus","Northeastern",33,1.1,0.88,0.37,109590.08
"2136","Miles Wentzien","Northern Iowa",34,-1.3,0.11,0.33,98703.07
"2137","Trae Berhow","Northern Iowa",34,-1.1,0.6,0.35,105565.23
"2138","AJ Green","Northern Iowa",34,-1.5,0.37,0.34,102461.04
"2139","Tywhon Pickford","Northern Iowa",34,-2,0,0.33,97225.62
"2140","Luke McDonnell","Northern Iowa",34,4.5,3.73,0.5,149425.36
"2141","Austin Phyfe","Northern Iowa",34,-3,-0.05,0.32,96535.8
"2142","Donovan Holterhaus","Northern Iowa",34,11,0.07,0.33,98162.54
"2143","Shandon Goldman","Northern Iowa",34,-3,-0.2,0.32,94394.28
"2144","Malik Haynes","Northern Iowa",34,-49.3,-0.14,0.32,95277.66
"2145","Spencer Haldeman","Northern Iowa",34,1.1,1.68,0.41,120748.45
"2146","Justin Dahl","Northern Iowa",34,1.3,0.6,0.36,105685.69
"2147","Isaiah Brown","Northern Iowa",34,0.2,1.56,0.4,119015.67
"2148","Lincoln Conrey","Northern Iowa",34,2.4,0.05,0.33,97905.15
"2149","Wyatt Lohaus","Northern Iowa",34,-1.3,0.52,0.35,104439.89
"2150","A.J. Turner","Northwestern",31,1.4,2.52,0.45,132470.76
"2151","Barret Benson","Northwestern",31,1,0.72,0.36,107253.07
"2152","Jordan Ash","Northwestern",31,-1,0.06,0.33,98083.83
"2153","Dererk Pardon","Northwestern",31,9.7,9.51,0.77,230401.01
"2154","Ryan Taylor","Northwestern",31,2.5,2.94,0.47,138385.6
"2155","Pete Nance","Northwestern",31,0.4,0.6,0.35,105572.8
"2156","Tino Malnati","Northwestern",31,35.4,0.06,0.33,98070.28
"2157","Vic Law","Northwestern",31,7.5,7.68,0.69,204715.83
"2158","Ryan Greer","Northwestern",31,-4.6,-0.5,0.3,90238.03
"2159","Miller Kopp","Northwestern",31,0.4,0.98,0.37,110938.84
"2160","Aaron Falzon","Northwestern",31,1.2,0.62,0.36,105898.01
"2161","Charlie Hall","Northwestern",31,-2.1,0,0.33,97221.11
"2162","Anthony Gaines","Northwestern",31,4,3.95,0.51,152579.86
"2163","Nate Laszewski","Notre Dame",32,1.7,1.74,0.41,121632.28
"2164","Temple Gibbs","Notre Dame",32,2.2,3.68,0.5,148684.06
"2165","Elijah Burns","Notre Dame",32,4.2,0.22,0.34,100277.69
"2166","Prentiss Hubb","Notre Dame",32,1.4,2.84,0.46,137059.97
"2167","John Mooney","Notre Dame",32,7.3,6.86,0.65,193263.87
"2168","Chris Doherty","Notre Dame",32,2.6,0.12,0.33,98936.53
"2169","Juwan Durham","Notre Dame",32,11,3.95,0.51,152545.63
"2170","D.J. Harvey","Notre Dame",32,0.2,1.29,0.39,115275.46
"2171","Robby Carmody","Notre Dame",32,-5.8,-0.27,0.31,93484.38
"2172","Liam Nelligan","Notre Dame",32,-14.3,-0.12,0.32,95610.98
"2173","Rex Pflueger","Notre Dame",32,7.6,2.29,0.43,129255.88
"2174","Nikola Djogo","Notre Dame",32,2.9,1.01,0.37,111323.09
"2175","Dane Goodwin","Notre Dame",32,1.5,2.12,0.43,126860.17
"2176","Xavier Hill-Mais","Oakland",33,1.5,2.72,0.45,135281.11
"2177","Braden Norris","Oakland",33,0.4,2.14,0.43,127216
"2178","Kenny Pittman","Oakland",33,-7.3,-0.44,0.31,91041.28
"2179","Jordan Nobles","Oakland",33,1,0.7,0.36,107059.05
"2180","James Beck","Oakland",33,-4.1,-0.88,0.29,84906.78
"2181","Stan Scott","Oakland",33,-10.9,-0.49,0.3,90428.14
"2182","Brailen Neely","Oakland",33,-4.6,-0.14,0.32,95212.26
"2183","Karmari Newman","Oakland",33,-2.7,-0.39,0.31,91812.46
"2184","Brad Brechting","Oakland",33,1.7,1.98,0.42,124974.57
"2185","Jaevin Cumberland","Oakland",33,1.3,3.05,0.47,140002.64
"2186","Tray Maddox","Oakland",33,-4,-0.92,0.28,84305.32
"2187","Babatunde Sowunmi","Oakland",33,-6.7,-0.14,0.32,95331.07
"2188","Chris McGraw","Ohio",31,-28.4,-0.13,0.32,95436.94
"2189","Jason Carter","Ohio",31,2.7,3.64,0.5,148228.99
"2190","Doug Taylor","Ohio",31,3.8,3.64,0.5,148245.93
"2191","John Tenerowicz","Ohio",31,-0.1,0.01,0.33,97354.35
"2192","Jason Preston","Ohio",31,-0.8,0.86,0.37,109231.46
"2193","Ben Vander Plas","Ohio",31,3.7,3.3,0.48,143439.98
"2194","Torey James","Ohio",31,-10.9,-0.48,0.3,90492.1
"2195","James Gollon","Ohio",31,0.2,0.13,0.33,99088.83
"2196","Teyvion Kirk","Ohio",31,-5.6,-2.74,0.2,58809.65
"2197","Mason McMurray","Ohio",31,-4.4,-0.1,0.32,95816.36
"2198","Jarrell Reeves","Ohio",31,8.1,0.07,0.33,98252.08
"2199","Antonio Cowart Jr","Ohio",31,-2.5,-0.33,0.31,92641
"2200","Connor Murrell","Ohio",31,-6.6,-0.86,0.29,85122.67
"2201","Gavin Block","Ohio",31,-0.5,0.88,0.37,109488.92
"2202","Jaedon Ledee","Ohio State",31,1.4,0.47,0.35,103790.89
"2203","Kaleb Wesson","Ohio State",31,10.8,7.43,0.68,201294.3
"2204","Justin Ahrens","Ohio State",31,4.4,1.18,0.38,113775.43
"2205","Kyle Young","Ohio State",31,8.6,4.92,0.56,166171.12
"2206","Joey Lane","Ohio State",31,6,0.25,0.34,100748.78
"2207","C.J. Jackson","Ohio State",31,6.5,6.27,0.62,185050.51
"2208","Luther Muhammad","Ohio State",31,3.2,3.55,0.49,146902.16
"2209","Keyshawn Woods","Ohio State",31,2.5,3,0.47,139198.64
"2210","Musa Jallow","Ohio State",31,3.8,1.99,0.42,125126.33
"2211","Duane Washington Jr.","Ohio State",31,0.2,0.99,0.37,111038.21
"2212","Daniel Hummer","Ohio State",31,-6.5,-0.08,0.32,96107.7
"2213","Andre Wesson","Ohio State",31,4.6,4.78,0.55,164226.61
"2214","Harrison Hookfin","Ohio State",31,-15.5,-0.01,0.33,97073.18
"2215","Read Streller","Oklahoma",31,-11.5,-0.04,0.33,96689.24
"2216","Aaron Calixte","Oklahoma",31,1.5,1.91,0.42,123942.91
"2217","Christian James","Oklahoma",31,6.9,7.33,0.67,199836.48
"2218","Brady Manek","Oklahoma",31,7.3,6.44,0.63,187330.4
"2219","Miles Reynolds","Oklahoma",31,2.7,2.35,0.44,130131.02
"2220","Hannes Polla","Oklahoma",31,0.7,0.11,0.33,98811.04
"2221","Kristian Doolittle","Oklahoma",31,6.3,5.93,0.61,180266.02
"2222","Kur Kuath","Oklahoma",31,2.2,0.11,0.33,98790.72
"2223","Ty Lazenby","Oklahoma",31,0.8,0,0.33,97225.62
"2224","Jamuni McNeace","Oklahoma",31,3.1,1.8,0.41,122392.49
"2225","Rashard Odomes","Oklahoma",31,4.9,3.02,0.47,139456.1
"2226","Patrick Geha","Oklahoma",31,-2.3,0,0.33,97198.52
"2227","Matt Freeman","Oklahoma",31,3.7,1.51,0.4,118337.47
"2228","Jamal Bieniemy","Oklahoma",31,6,4.9,0.56,165791.71
"2229","Mike Cunningham","Oklahoma State",31,0.4,0.25,0.34,100694.58
"2230","Cade Wagner","Oklahoma State",31,-29.5,-0.04,0.32,96604.55
"2231","Tanner Taylor","Oklahoma State",31,1.2,0.02,0.33,97478.57
"2232","Kentrevious Jones","Oklahoma State",31,-5.1,-0.14,0.32,95300.31
"2233","Thomas Dziagwa","Oklahoma State",31,2,3.2,0.48,141987.8
"2234","Maurice Calloo","Oklahoma State",31,-7.6,-0.78,0.29,86349
"2235","Gabe Simpson","Oklahoma State",31,-30.7,-0.09,0.32,95929.28
"2236","Duncan Demuth","Oklahoma State",31,-3.2,-0.27,0.31,93417.9
"2237","Dee Mitchell","Oklahoma State",31,1.9,0.08,0.33,98282.57
"2238","JD Hadlock","Oklahoma State",31,-9.1,-0.01,0.33,97145.45
"2239","Curtis Jones","Oklahoma State",31,-1.3,0.27,0.34,101043.51
"2240","Luke Major","Oklahoma State",31,0.6,0.09,0.33,98517.45
"2241","Trey Reeves","Oklahoma State",31,-19.8,-0.06,0.32,96421.62
"2242","Michael Weathers","Oklahoma State",31,-0.8,0.32,0.34,101670.22
"2243","Yor Anei","Oklahoma State",31,7,5.21,0.57,170195.65
"2244","Lindy Waters","Oklahoma State",31,5.9,6.64,0.64,190269.75
"2245","Isaac Likekele","Oklahoma State",31,2.9,3.52,0.49,146581.46
"2246","Cameron McGriff","Oklahoma State",31,4,5.07,0.57,168230.82
"2247","Ahmad Caver","Old Dominion",31,5,6.53,0.63,188601.9
"2248","Marquis Godwin","Old Dominion",31,-3.9,-0.44,0.31,91046.55
"2249","Joseph Reece","Old Dominion",31,-11.7,-0.12,0.32,95582.61
"2250","Jason Wade","Old Dominion",31,3.7,2.76,0.46,135909.23
"2251","Kalu Ezikpe","Old Dominion",31,1.6,0.87,0.37,109380.52
"2252","Justice Kithcart","Old Dominion",31,2.4,1.39,0.39,116652.68
"2253","Dajour Dickens","Old Dominion",31,3.5,2.36,0.44,130328.63
"2254","B.J. Stith","Old Dominion",31,1.4,2.9,0.46,137884.23
"2255","Loren Brill","Old Dominion",31,-16.6,-0.13,0.32,95412.1
"2256","Xavier Green","Old Dominion",31,-0.7,0.98,0.37,111009.98
"2257","Quishon Harris","Old Dominion",31,-23.7,-0.09,0.32,96000.42
"2258","Elbert Robinson","Old Dominion",31,-2.8,-0.16,0.32,94958.15
"2259","Aaron Carver","Old Dominion",31,0.5,1.31,0.39,115631.87
"2260","Mitchell Hahn","Omaha",32,-1,0.8,0.36,108394.64
"2261","Zach Thornhill","Omaha",32,0.5,0.2,0.34,100042.49
"2262","JT Gibson","Omaha",32,0.6,2.17,0.43,127630.3
"2263","Zach Jackson","Omaha",32,0.6,2.22,0.43,128312.91
"2264","Wanjang Tut","Omaha",32,-3.8,-0.48,0.3,90511.08
"2265","Hayden Miller","Omaha",32,-4.7,-0.07,0.32,96250.93
"2266","Evan Tricker","Omaha",32,-12.2,-0.14,0.32,95328.75
"2267","KJ Robinson","Omaha",32,-0.4,1.11,0.38,112768.17
"2268","Brett Barney","Omaha",32,-5.1,-0.81,0.29,85865.17
"2269","Elishja Duplechan","Omaha",32,-13,-0.7,0.29,87478.71
"2270","Matt Pile","Omaha",32,1,1.98,0.42,124956.73
"2271","Ayo Akinwole","Omaha",32,0.1,1.02,0.37,111468.58
"2272","Kaelen Malone","Oral Roberts",32,-7,-2.88,0.19,56914.32
"2273","Kevin Obanor","Oral Roberts",32,0,0.98,0.37,110943.5
"2274","Chaz Schneider","Oral Roberts",32,-22.8,-0.11,0.32,95632.86
"2275","Carlos Jurgens","Oral Roberts",32,-4.7,-1.42,0.26,77406.9
"2276","Francis Lacis","Oral Roberts",32,-1.3,0.27,0.34,101008.43
"2277","Kerwin Smith","Oral Roberts",32,-3.2,-0.67,0.3,87852.84
"2278","Emmanuel Nzekwesi","Oral Roberts",32,-0.9,0.61,0.36,105829.38
"2279","Chris Miller","Oral Roberts",32,-6,-0.39,0.31,91799.73
"2280","D.J. Weaver","Oral Roberts",32,0.5,1.55,0.4,118885.43
"2281","Aidan Saunders","Oral Roberts",32,-8.6,-2.88,0.19,56938.39
"2282","Emir Ahmedic","Oral Roberts",32,-6.2,-0.74,0.29,86842.04
"2283","Sam Kearns","Oral Roberts",32,-0.9,0.65,0.36,106382.91
"2284","Payton Pritchard","Oregon",31,6.7,7.7,0.69,204997.01
"2285","Miles Norris","Oregon",31,4.5,1.22,0.38,114327.62
"2286","Will Johnson","Oregon",31,-9.1,-0.03,0.33,96744.58
"2287","Paul White","Oregon",31,4.8,4.48,0.54,159960.43
"2288","Kenny Wooten","Oregon",31,5.9,3.99,0.51,153159.15
"2289","Will Richardson","Oregon",31,3.4,3.22,0.48,142288.17
"2290","Ehab Amin","Oregon",31,4.3,2.71,0.45,135214.76
"2291","Abu Kigab","Oregon",31,1.3,0.4,0.35,102777.99
"2292","Louis King","Oregon",31,1.9,2.26,0.43,128801.93
"2293","Francis Okoro","Oregon",31,-1.7,0.09,0.33,98540.03
"2294","Bol Bol","Oregon",31,11,2.81,0.46,136567.56
"2295","Victor Bailey Jr.","Oregon",31,2.3,2.24,0.43,128544.47
"2296","Luke Osborn","Oregon",31,-21.6,-0.06,0.32,96340.32
"2297","Warren Washington","Oregon State",30,-1.1,0.15,0.33,99367.97
"2298","Tres Tinkle","Oregon State",30,8.6,9.33,0.77,227839.04
"2299","Zach Reichle","Oregon State",30,-1.1,0.44,0.35,103390.13
"2300","Alfred Hollins","Oregon State",30,-1.7,0.16,0.33,99462.49
"2301","Stephen Thompson Jr.","Oregon State",30,2.4,4.04,0.52,153752.89
"2302","Jack Wilson","Oregon State",30,-13.5,-0.19,0.32,94541.85
"2303","Antoine Vernon","Oregon State",30,-2.2,-0.05,0.32,96513.84
"2304","Gligorije Rakocevic","Oregon State",30,-1.1,0.29,0.34,101247.78
"2305","Jordan Campbell","Oregon State",30,3.5,0.1,0.33,98573.34
"2306","Ethan Thompson","Oregon State",30,3.6,4.79,0.55,164268.62
"2307","Eli Glenzel","Oregon State",30,-4,0,0.33,97225.62
"2308","Kylor Kelley","Oregon State",30,7.9,5.82,0.6,178782
"2309","Kyle Blaser","Oregon State",30,-18.3,-0.04,0.32,96655.03
"2310","Anthony Townes","Pacific",32,-3,-0.59,0.3,88911.76
"2311","Kendall Small","Pacific",32,-4.4,-0.99,0.28,83389.6
"2312","Jade Brahmbhatt","Pacific",32,-18,-0.04,0.33,96700.54
"2313","Zach Cameron","Pacific",32,-1.5,0.21,0.34,100168.29
"2314","Ajare Sanni","Pacific",32,-1.8,0.06,0.33,98129.21
"2315","Khy Kabellis","Pacific",32,-6.9,-1.28,0.27,79322.37
"2316","Andre Smith","Pacific",32,-4.1,0,0.33,97156.71
"2317","Brandon McGhee","Pacific",32,2.5,1.37,0.39,116424.08
"2318","Jeremiah Bailey","Pacific",32,-1.5,0.25,0.34,100671.5
"2319","Jahlil Tripp","Pacific",32,5.4,5.5,0.59,174290.76
"2320","Roberto Gallinat","Pacific",32,1.8,2.6,0.45,133598.78
"2321","Jahbril Price-Noel","Pacific",32,-5.9,-1.08,0.28,82165.5
"2322","Lafayette Dorsey","Pacific",32,-2.1,-0.05,0.32,96490.5
"2323","Myreon Jones","Penn State",31,-1.2,0.21,0.34,100107.39
"2324","Taylor Nussbaum","Penn State",31,-1.1,0,0.33,97235.79
"2325","Kyle McCloskey","Penn State",31,3.2,0.34,0.34,102040.61
"2326","Lamar Stevens","Penn State",31,3.1,4.67,0.55,162590.38
"2327","Grant Hazle","Penn State",31,-16.2,-0.01,0.33,97065.27
"2328","Rasir Bolton","Penn State",31,1.6,2.44,0.44,131413.81
"2329","Daniil Kasatkin","Penn State",31,-1.3,0,0.33,97288.86
"2330","Josh Reaves","Penn State",31,10.2,9.95,0.8,236505.56
"2331","Deivis Zemgulis","Penn State",31,3.7,0.12,0.33,98899.12
"2332","Jamari Wheeler","Penn State",31,5.2,4.08,0.52,154300.79
"2333","John Harrar","Penn State",31,5.8,3.08,0.47,140384.31
"2334","Mike Watkins","Penn State",31,5.4,3.24,0.48,142599.84
"2335","Trent Buttrick","Penn State",31,4.2,0.94,0.37,110457.79
"2336","Myles Dread","Penn State",31,5,5.09,0.57,168524.41
"2337","Jade' Smith","Pepperdine",34,2.4,3,0.47,139265.46
"2338","Kameron Edwards","Pepperdine",34,-3.6,-0.68,0.29,87654.64
"2339","Victor Ohia Obioha","Pepperdine",34,3.2,1.1,0.38,112591.08
"2340","Darnell Dunn","Pepperdine",34,-0.2,1.13,0.38,113089.4
"2341","Jackson Stormo","Pepperdine",34,-6.5,-0.4,0.31,91573.23
"2342","Erik Mailliard","Pepperdine",34,-18.9,-0.05,0.32,96529.63
"2343","Eric Cooper","Pepperdine",34,-0.1,1.34,0.39,115946.49
"2344","Everett Perrot","Pepperdine",34,-4.7,0,0.33,97225.62
"2345","Michael Wexler","Pepperdine",34,-15.9,-0.12,0.32,95508.28
"2346","Darryl Polk Jr","Pepperdine",34,0.1,0.93,0.37,110241.58
"2347","Kessler Edwards","Pepperdine",34,2.5,3.02,0.47,139479.61
"2348","Andre Ball","Pepperdine",34,-3.7,-0.49,0.3,90329.49
"2349","Colbey Ross","Pepperdine",34,2.9,4.28,0.53,157109.12
"2350","Jay Yoon","Pepperdine",34,-9.8,-0.05,0.32,96502.86
"2351","Tahirou Diabete","Portland",32,-6.5,-1.56,0.25,75368.91
"2352","Crisshawn Clark","Portland",32,-8.1,-1.26,0.27,79608.98
"2353","Brian Smith","Portland",32,-15.3,-0.24,0.32,93879.29
"2354","Malcolm Porter","Portland",32,-5.2,-0.81,0.29,85883.76
"2355","Jacob Tryon","Portland",32,-4.2,-0.65,0.3,88176.64
"2356","Miles Turner","Portland",32,-6.1,-0.05,0.32,96508.01
"2357","Josh McSwiggan","Portland",32,-3.9,-1.47,0.26,76711.16
"2358","Josh Phillips","Portland",32,-5.5,-0.07,0.32,96306.72
"2359","Franklin Porter","Portland",32,-2.6,-0.41,0.31,91462.8
"2360","Takiula Fahrensohn","Portland",32,-7.1,-0.32,0.31,92706.6
"2361","Marcus Shaver","Portland",32,-0.9,0.86,0.37,109319.01
"2362","Xavier Hallinan","Portland",32,-6.1,-0.21,0.32,94220.6
"2363","JoJo Walker","Portland",32,-1.9,0.08,0.33,98307.52
"2364","Theo Akwuba","Portland",32,-2.3,-0.12,0.32,95548.63
"2365","Hugh Hogland","Portland",32,-5.3,-1.19,0.27,80583.67
"2366","Robert McCoy","Portland State",31,-2,0,0.33,97225.62
"2367","Michael Mayhew","Portland State",31,-3.1,-0.31,0.31,92902.98
"2368","Juwan Williams","Portland State",31,-6,-0.51,0.3,90088.97
"2369","Michael Nuga","Portland State",31,-3.9,-0.9,0.28,84610.01
"2370","Holland Woods","Portland State",31,-3.4,-1.2,0.27,80404.8
"2371","Filip Fullerton","Portland State",31,-15.3,-0.26,0.31,93621.16
"2372","Rashaad Goolsby","Portland State",31,-1.7,0.14,0.33,99126.1
"2373","Brendan Rumel","Portland State",31,-8.3,-1.57,0.25,75243.15
"2374","Jamie Orme","Portland State",31,-0.3,0.82,0.37,108724.44
"2375","Vonte Carter","Portland State",31,-1.4,0,0.33,97266.27
"2376","Derek Brown","Portland State",31,-2.3,-0.13,0.32,95396.29
"2377","Sal Nuhu","Portland State",31,-2.3,-0.17,0.32,94806.84
"2378","Deante Strickland","Portland State",31,-1.3,0.37,0.34,102418.89
"2379","Tristen Williams","Prairie View",32,-16.9,-0.22,0.32,94128.71
"2380","Tyler Singleton","Prairie View",32,-5.6,-0.34,0.31,92499.85
"2381","Gary Blackston","Prairie View",32,0,1.52,0.4,118447.85
"2382","Leon Sneed","Prairie View",32,-4.7,-0.27,0.31,93385.93
"2383","Darius Williams","Prairie View",32,-2.7,-0.31,0.31,92952.73
"2384","Chancellor Ellis","Prairie View",32,-5.4,-0.97,0.28,83575.57
"2385","Devonte Patterson","Prairie View",32,-0.8,0.75,0.36,107674.84
"2386","Iwin Ellis","Prairie View",32,-2.3,-0.12,0.32,95496.12
"2387","Elijah Holifield","Prairie View",32,-6.7,-0.06,0.32,96402.99
"2388","Dennis Jones","Prairie View",32,-3.2,-0.71,0.29,87235.86
"2389","Kevonte Corley","Prairie View",32,-6.7,-0.03,0.33,96762.89
"2390","Faite Wiliams","Prairie View",32,-10.7,-0.48,0.3,90563.59
"2391","Taishaun Johnson","Prairie View",32,-3.2,-0.66,0.3,87984.11
"2392","Gerard Andrus","Prairie View",32,-1.4,0.44,0.35,103323.19
"2393","Antione Lister","Prairie View",32,-1.4,0.2,0.34,100008.58
"2394","Romeo Crouch","Presbyterian",33,3.4,3.21,0.48,142192.09
"2395","Tristen Becker","Presbyterian",33,-10.6,-0.16,0.32,94944.95
"2396","Ben Drake","Presbyterian",33,-12.9,-0.46,0.31,90750.62
"2397","Maleek Catchings","Presbyterian",33,-1.5,0.02,0.33,97554.46
"2398","Adam Flagler","Presbyterian",33,-0.4,1.22,0.38,114249.02
"2399","Jamie Baker","Presbyterian",33,-2,0,0.33,97225.62
"2400","Armel TeTe","Presbyterian",33,-5.3,-0.45,0.31,90854.58
"2401","Chris Martin","Presbyterian",33,-2.8,-0.31,0.31,92872.18
"2402","Kody Shubert","Presbyterian",33,-7,-1.47,0.26,76699.53
"2403","Cory Hightower","Presbyterian",33,-0.4,0.98,0.37,110990.3
"2404","Davon Bell","Presbyterian",33,-0.1,1.44,0.39,117340.13
"2405","JC Younger","Presbyterian",33,-2.6,-0.35,0.31,92312.09
"2406","Francois Lewis","Presbyterian",33,1.5,2.36,0.44,130231.79
"2407","Ethan Kay","Presbyterian",33,-3.6,-0.12,0.32,95494.43
"2408","Will Gladson","Princeton",27,6.2,0.39,0.35,102753.94
