"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"1271","Tyreke Key","Indiana State",29,3.5,4.74,0.54,161491.001013608
"1272","Cooper Neese","Indiana State",29,-0.8,0.51,0.35,104717.74109912
"1273","Marlon Thomas","Indiana State",29,37.3,0.03,0.33,98368.716801743
"1274","Jordan Barnes","Indiana State",29,1.4,2.72,0.45,134422.889953186
"1275","De'Avion Washington","Indiana State",29,-0.6,0.46,0.35,104069.763405201
"1276","Devin Thomas","Indiana State",29,-4.2,-0.41,0.31,92389.9654723196
"1277","Blake Brinkmeyer","Indiana State",29,-6.5,-0.12,0.32,96299.8165933031
"1278","Clayton Hughes","Indiana State",29,-4.1,-0.81,0.29,87027.9500551437
"1279","Christian Williams","Indiana State",29,0.7,1.49,0.39,117877.473800791
"1280","Bronson Kessinger","Indiana State",29,-2.3,-0.13,0.32,96167.9068484697
"1281","Allante Holston","Indiana State",29,-1.4,0.33,0.34,102301.709983224
"1282","Tyeshon Martin","Indiana State",29,-2.8,-0.05,0.32,97201.1998496648
"1283","Asante Gist","Iona",28,-4.3,-1.64,0.25,75862.8976678901
"1284","Andrija Ristanovic","Iona",28,-2.6,-0.19,0.32,95418.8479403085
"1285","Tajuan Agee","Iona",28,-3.5,-1.02,0.28,84251.8945980855
"1286","Isaiah Still","Iona",28,-5.4,-0.97,0.28,84915.8237837038
"1287","Niksa Nikolic","Iona",28,-1.3,0.18,0.33,100363.562416592
"1288","Malik Rhem","Iona",28,-41.7,-0.11,0.32,96486.6474067091
"1289","Ben Perez","Iona",28,-0.1,1.09,0.37,112486.861408858
"1290","Jahnathan Maxwell","Iona",28,-4.2,-0.54,0.3,90716.2159468675
"1291","Rickey McGill","Iona",28,1.5,3.27,0.47,141746.484273246
"1292","Payton Hudson","Iona",28,-5.2,-0.37,0.31,92890.164579921
"1293","E.J. Crawford","Iona",28,-0.8,1.06,0.37,112151.30153165
"1294","Nicholas Baer","Iowa",28,11.2,6.46,0.61,184603.472733349
"1295","Joe Wieskamp","Iowa",28,7.8,6.44,0.61,184354.199681709
"1296","Cordell Pemsl","Iowa",28,1.6,0.1,0.33,99208.2776964911
"1297","Austin Ash","Iowa",28,2.8,0.15,0.33,99869.8100258436
"1298","Jordan Bohannon","Iowa",28,4.4,4.81,0.54,162418.171137381
"1299","Nicolas Hobbs","Iowa",28,0.4,0.02,0.33,98230.3603400568
"1300","Tyler Cook","Iowa",28,5.5,5.52,0.57,172066.716035238
"1301","Riley Till","Iowa",28,6.8,0.52,0.35,104874.445908772
"1302","Luka Garza","Iowa",28,4.9,3.55,0.48,145544.303026359
"1303","Maishe Dailey","Iowa",28,0.1,0.7,0.36,107276.095887073
"1304","Connor McCaffery","Iowa",28,2.5,2.08,0.42,125849.335090526
"1305","Ryan Kriener","Iowa",28,5.9,2.73,0.45,134553.51861967
"1306","Michael Baer","Iowa",28,-5.7,-0.05,0.32,97204.5058583072
"1307","Isaiah Moss","Iowa",28,4.8,4.04,0.5,152106.895482038
"1308","Zoran Talley","Iowa State",28,3.7,0.61,0.35,106111.223741909
"1309","Carter Boothe","Iowa State",28,-16.2,-0.09,0.32,96722.7377488874
"1310","Cameron Lard","Iowa State",28,10.7,2.8,0.45,135507.467413447
"1311","Talen Horton-Tucker","Iowa State",28,5.9,5.48,0.57,171477.089393859
"1312","George Conditt IV","Iowa State",28,10.2,1.62,0.4,119699.00191256
"1313","Lindell Wigginton","Iowa State",28,4.9,2.75,0.45,134877.094215549
"1314","Eric Steyer","Iowa State",28,3.4,0.08,0.33,99014.1323389637
"1315","Zion Griffin","Iowa State",28,-2.5,-0.05,0.32,97296.7848245394
"1316","Marial Shayok","Iowa State",28,6.3,6.66,0.62,187337.08730446
"1317","Tyrese Haliburton","Iowa State",28,10.6,10.59,0.8,240006.805316625
"1318","Nate Schuster","Iowa State",28,-47,-0.2,0.32,95217.5120139838
"1319","Terrence Lewis","Iowa State",28,-0.8,0.2,0.33,100574.48576798
"1320","Solomon Young","Iowa State",28,-1.7,0.01,0.33,98011.0479917389
"1321","Nick Weiler-Babb","Iowa State",28,6.8,7.62,0.66,200211.800736044
"1322","Michael Jacobson","Iowa State",28,6.7,5.48,0.57,171523.828091041
"1323","Brandon Kenyon","IUPUI",29,-4.4,-0.09,0.32,96747.6154639218
"1324","Trevor Johnson","IUPUI",29,-9.6,-0.16,0.32,95715.4795657515
"1325","D.J. McCall","IUPUI",29,0.9,2.07,0.42,125664.777158062
"1326","Evan Hall","IUPUI",29,-0.2,1.04,0.37,111910.293501616
"1327","Jaylen Minnett","IUPUI",29,-2.6,-0.35,0.31,93241.5932986126
"1328","Jakoby Kemp","IUPUI",29,10.1,0.24,0.34,101134.193031145
"1329","Nick Rogers","IUPUI",29,-1.8,0.07,0.33,98897.5128841016
"1330","Daniel Alston","IUPUI",29,-21.2,-0.13,0.32,96136.6650667986
"1331","Ahmed Ismail","IUPUI",29,-0.9,0.48,0.35,104354.410749316
"1332","Elyjah Goss","IUPUI",29,0.9,1.6,0.4,119389.807454275
"1333","Camron Justice","IUPUI",29,1.4,2.73,0.45,134619.597467411
"1334","Grant Weatherford","IUPUI",29,0,1.31,0.38,115548.225411758
"1335","Jack Hansen","IUPUI",29,-4.5,-0.57,0.3,90277.0953489352
"1336","Hunter Shelton","Jackson State",27,-8.8,-0.88,0.29,86082.3826054996
"1337","Chris Howell","Jackson State",27,-4.7,-2.04,0.23,70565.8453205381
"1338","Lemmie Howard","Jackson State",27,-4.7,-1.21,0.27,81706.4332438376
"1339","Josh Everett","Jackson State",27,-6.1,-0.02,0.32,97659.1983691692
"1340","Venjie Wallis","Jackson State",27,-1.5,0.38,0.34,102966.015686493
"1341","Jontrell Walker","Jackson State",27,-5.5,-1.7,0.25,75120.7599500442
"1342","Justin Johnson","Jackson State",27,-10,-2.33,0.22,66595.0534402456
"1343","Jesse Love","Jackson State",27,-7.3,-0.88,0.29,86057.526318299
"1344","William Brown","Jackson State",27,-7.6,-1.36,0.26,79609.8054184688
"1345","Demetrice Clopton","Jackson State",27,-9.7,-0.49,0.3,91310.9026181414
"1346","Chris McIntosh","Jackson State",27,-8.6,-0.08,0.32,96847.6405920704
"1347","James Glenn","Jackson State",27,-9.2,0,0.32,97913.9753129752
"1348","Khalill Spencer","Jackson State",27,-4.8,-0.55,0.3,90501.8304697625
"1349","Jayveous McKinnis","Jackson State",27,2,2.29,0.43,128586.63371849
"1350","Jeremiah Bozeman","Jackson State",27,-5.8,-0.63,0.3,89413.1250903772
"1351","Jordan Berry","Jackson State",27,-16.9,-0.9,0.28,85877.3182360948
"1352","Dontelius Ross","Jackson State",27,-6.8,-3.24,0.18,54425.4152268421
"1353","Quinton Forrest","Jacksonville",30,-4.6,-0.14,0.32,96081.8183834205
"1354","Corey Romich","Jacksonville",30,-6.9,-0.35,0.31,93255.2856844067
"1355","KJ Fitzgerald","Jacksonville",30,-6.7,-0.27,0.31,94234.0019929295
"1356","Tanner Rubio","Jacksonville",30,-6.3,-1.49,0.26,77857.561452264
"1357","Bryce Workman","Jacksonville",30,-6.9,-0.78,0.29,87445.6256770153
"1358","Lee Richmond","Jacksonville",30,-7.3,0,0.32,97913.9753129752
"1359","Thomas Owen","Jacksonville",30,-22.5,-0.14,0.32,96079.5813175724
"1360","Jace Hogan","Jacksonville",30,-5.2,-2.06,0.23,70317.5310114043
"1361","Dave Bell","Jacksonville",30,-4.2,-0.98,0.28,84748.8427971885
"1362","Tyreese Davis","Jacksonville",30,1.6,2.42,0.43,130409.59382178
"1363","JD Notae","Jacksonville",30,1,2.19,0.42,127342.576544101
"1364","DeAnthony McCallum","Jacksonville",30,-4.6,-1.05,0.28,83809.2751410066
"1365","Donovan Forte","Jacksonville",30,-7.3,0,0.32,97913.9753129752
"1366","Aamahne Santos","Jacksonville",30,-5,-2.12,0.23,69391.3857503108
"1367","Jalyn Hinton","Jacksonville",30,1.7,2.05,0.42,125435.477908636
"1368","Derrick Flowers","Jacksonville",30,-2.8,-0.13,0.32,96133.2708979257
"1369","Matt Lewis","James Madison",29,-3.2,-1.1,0.28,83153.9691279307
"1370","Darius Banks","James Madison",29,-0.4,1.23,0.38,114372.608738506
"1371","Alex Schulz","James Madison",29,-14.2,-0.07,0.32,96925.8093297494
"1372","Antanee Pinkard","James Madison",29,-11.2,-1.23,0.27,81413.6861785494
"1373","Matthew Urbach","James Madison",29,-2.6,-0.03,0.32,97525.1886966241
"1374","Devon Flowers","James Madison",29,-19,-0.18,0.32,95553.4851422719
"1375","Develle Phillips","James Madison",29,-4.5,-0.69,0.29,88686.0786897602
"1376","Deshon Parker","James Madison",29,-1.8,0.14,0.33,99816.2526858361
"1377","Stuckey Mosley","James Madison",29,-1.8,0.18,0.33,100295.293338126
"1378","Dwight Wilson","James Madison",29,-3,-0.6,0.3,89825.8251692419
"1379","Zach Jacobs","James Madison",29,-2.8,-0.31,0.31,93748.4044234988
"1380","Greg Jones","James Madison",29,-3,-0.38,0.31,92764.8668523725
"1381","Jonathan Hicklin","James Madison",29,2.1,0.02,0.33,98151.1814330704
"1382","Garrett Luinstra","Kansas",28,-15.8,-0.09,0.32,96756.2937366082
"1383","Ochai Agbaji","Kansas",28,5.9,2.58,0.44,132565.326347214
"1384","Lagerald Vick","Kansas",28,7.3,6.3,0.61,182507.421928933
"1385","David McCormack","Kansas",28,3.3,1.04,0.37,111824.130651372
"1386","Devon Dotson","Kansas",28,7.8,7.97,0.68,204907.242160688
"1387","Chris Teahan","Kansas",28,-3.8,-0.02,0.32,97590.3997170962
"1388","Mitch Lightfoot","Kansas",28,9,2.82,0.45,135748.351468157
"1389","Charlie Moore","Kansas",28,1,1.02,0.37,111540.103183878
"1390","K.J. Lawson","Kansas",28,4.9,1.66,0.4,120157.999887455
"1391","Dedric Lawson","Kansas",28,10.1,9.91,0.77,230887.965653503
"1392","Marcus Garrett","Kansas",28,7.2,5.13,0.55,166823.592953866
"1393","Udoka Azubuike","Kansas",28,8.3,1.69,0.4,120626.585287413
"1394","Quentin Grimes","Kansas",28,1.9,2.57,0.44,132360.39513649
"1395","Dean Wade","Kansas State",28,9.9,6.94,0.63,191040.230235075
"1396","Patrick Muldoon","Kansas State",28,-20.1,-0.11,0.32,96395.5668686098
"1397","Barry Brown","Kansas State",28,7.8,8.47,0.7,211601.661710984
"1398","Austin Trice","Kansas State",28,1.3,0.51,0.35,104755.801523616
"1399","Mike McGuirl","Kansas State",28,3.2,2.07,0.42,125645.602307935
"1400","Xavier Sneed","Kansas State",28,7.4,6.95,0.63,191190.033751685
"1401","James Love","Kansas State",28,-4.5,-0.11,0.32,96475.8615535131
"1402","Levi Stockard III","Kansas State",28,-0.4,0.32,0.34,102266.666291614
"1403","Nigel Shadd","Kansas State",28,-5.3,-0.06,0.32,97162.5608736563
"1404","Makol Mawien","Kansas State",28,2.2,2.23,0.42,127812.360372192
"1405","Cartier Diarra","Kansas State",28,4.8,3.5,0.48,144854.008421817
"1406","Pierson McAtee","Kansas State",28,-4.9,-0.08,0.32,96906.0972532189
"1407","Kamau Stokes","Kansas State",28,5.3,5.53,0.57,172188.955704793
"1408","Shaun Neal-Williams","Kansas State",28,-0.7,0.21,0.33,100780.615406836
"1409","Kosta Jankovic","Kennesaw State",30,-8.1,-3.22,0.18,54655.8330091915
"1410","Danny Lewis","Kennesaw State",30,-8.6,-2.78,0.2,60559.449782201
"1411","Markus Smith","Kennesaw State",30,-31,-0.05,0.32,97265.2262170401
"1412","Pietro Agostini","Kennesaw State",30,-9.7,-0.32,0.31,93607.6235554749
"1413","Ugo Obineke","Kennesaw State",30,-9.4,-2.72,0.2,61411.7718703089
"1414","Isaac Mbuyamba","Kennesaw State",30,-1.2,0.48,0.35,104338.828428581
"1415","Bobby Parker","Kennesaw State",30,-5.1,-1.46,0.26,78357.5456693036
"1416","Antonio Spencer","Kennesaw State",30,-3.1,-0.38,0.31,92844.7841012891
"1417","Tyler Hooker","Kennesaw State",30,-1.7,0.27,0.34,101548.088783136
"1418","C.J. Washington","Kennesaw State",30,-19.4,-0.96,0.28,85068.74321346
"1419","Kyle Clarke","Kennesaw State",30,-8.6,-3.29,0.18,53693.8946945291
"1420","Adili Kuerban","Kennesaw State",30,1.2,0.02,0.33,98236.1127950947
"1421","Bryson Lockley","Kennesaw State",30,-5.1,-2.43,0.22,65250.5768655663
"1422","Akiean Frederick","Kent State",28,3.5,2.27,0.43,128366.034169585
"1423","Kain Harris","Kent State",28,-1.9,0.01,0.33,98003.8574229416
"1424","Philip Whittington","Kent State",28,-1.2,0.46,0.35,104097.864478662
"1425","C.J. Williamson","Kent State",28,-0.9,0.6,0.35,106008.158922481
"1426","DeAndre Gholston","Kent State",28,-3.4,-0.08,0.32,96873.739693631
"1427","Sam Norton","Kent State",28,-28.9,-0.17,0.32,95657.3351387526
"1428","Jalen Avery","Kent State",28,0.1,1.64,0.4,119884.758273157
"1429","Anthony Roberts","Kent State",28,-3.1,-0.44,0.31,91994.9387646559
"1430","Jaylin Walker","Kent State",28,2,2.93,0.46,137270.355196921
"1431","Antonio Williams","Kent State",28,3.9,4.65,0.53,160348.485751888
"1432","Mitch Peterson","Kent State",28,0.2,1.03,0.37,111676.723991027
"1433","B.J. Duling","Kent State",28,1.5,0.74,0.36,107854.936675257
"1434","Keldon Johnson","Kentucky",28,7.2,7.01,0.64,191961.821469263
"1435","Jemarl Baker Jr.","Kentucky",28,0,0.31,0.34,102084.505215415
"1436","EJ Montgomery","Kentucky",28,7.2,3.25,0.47,141575.109050244
"1437","Quade Green","Kentucky",28,5.6,1.09,0.37,112486.861408858
"1438","Jonny David","Kentucky",28,-0.7,0.01,0.33,98069.7709702502
"1439","PJ Washington","Kentucky",28,12.3,10.37,0.79,237070.656391057
"1440","Reid Travis","Kentucky",28,7.4,6.05,0.59,179136.243591127
"1441","Ashton Hagans","Kentucky",28,6.9,6.11,0.6,179935.595155762
"1442","Tyler Herro","Kentucky",28,9.1,8.71,0.71,214843.409810438
"1443","Nick Richards","Kentucky",28,11.2,3.82,0.49,149168.349700203
"1444","Immanuel Quickley","Kentucky",28,4.7,3.16,0.47,140309.568941917
"1445","Traci Carter","La Salle",27,-0.1,1.13,0.38,113121.051822289
"1446","Jamir Moultrie","La Salle",27,-8,-1.13,0.27,82701.9275462208
"1447","Saul Phiri","La Salle",27,1,1.53,0.39,118457.696684254
"1448","Miles Brookins","La Salle",27,-1,0.41,0.34,103444.499215104
"1449","Pookie Powell","La Salle",27,1.3,2.32,0.43,129001.733714739
"1450","Isiah Deas","La Salle",27,-1.5,0.33,0.34,102344.608506478
"1451","Ed Croswell","La Salle",27,1.6,1.74,0.4,121224.201449678
"1452","Jack Clark","La Salle",27,1.8,0.85,0.36,109342.896167801
"1453","David Beatty","La Salle",27,-2.2,-0.13,0.32,96181.4920950948
"1454","Andrew Lafond","La Salle",27,-19.1,-0.08,0.32,96851.3690351504
"1455","Jared Kimbrough","La Salle",27,-0.1,0.77,0.36,108185.835998614
"1456","Cheddi Mosely","La Salle",27,-2.4,-0.06,0.32,97093.7178353561
"1457","Cian Sullivan","La Salle",27,-8.8,-0.11,0.32,96477.2819127817
"1458","Jayson Brower","La Salle",27,-37.3,-0.1,0.32,96597.8349057045
"1459","E.J. Stephens","Lafayette",28,-5,-1.64,0.25,75946.787637192
"1460","Jay Vaughan","Lafayette",28,-3.1,-0.01,0.32,97742.6000899726
"1461","Justin Jaworski","Lafayette",28,0.4,1.82,0.41,122361.90922383
"1462","Auston Evans","Lafayette",28,-5.7,-0.16,0.32,95741.2251080546
"1463","Dylan Hastings","Lafayette",28,-3.9,-0.65,0.3,89170.2436554458
"1464","Sean Good","Lafayette",28,-0.3,0.37,0.34,102864.681929923
"1465","Kyle Stout","Lafayette",28,-3.6,-0.67,0.3,88959.320304058
"1466","Myles Cherry","Lafayette",28,-4,-0.65,0.3,89165.4499429142
"1467","Alex Petrie","Lafayette",28,-8.5,-3.65,0.16,48916.2410999695
"1468","Paulius Zalys","Lafayette",28,-5.1,-1.66,0.25,75586.0607691936
"1469","Lukas Jarrett","Lafayette",28,1.7,2.08,0.42,125849.335090526
"1470","Cal Reichwein","Lafayette",28,-16.6,-0.25,0.31,94589.535672352
"1471","Isaac Suffren","Lafayette",28,-5,-1.31,0.27,80368.9874475379
"1472","Michael Anekwe","Lafayette",28,-11.8,-0.04,0.32,97326.7455278615
"1473","Tyrone Perry","Lafayette",28,-6.5,-1.39,0.26,79308.3785499346
"1474","Jordan Foster","Lamar",29,-1.3,0.1,0.33,99193.7312584643
"1475","Laquarious Paige","Lamar",29,-5.9,-0.86,0.29,86406.5857307968
"1476","Michael Kolawole","Lamar",29,-2.5,-0.21,0.32,95102.2149625787
"1477","Grehlon Easter","Lamar",29,-3.1,-0.28,0.31,94146.4478640488
"1478","Avery Sullivan","Lamar",29,-1.5,0.04,0.33,98440.457189284
"1479","Vince Holmes","Lamar",29,-2,0,0.32,97913.9753129752
"1480","Davion Buster","Lamar",29,-1.4,0.1,0.33,99212.244906862
"1481","Nick Garth","Lamar",29,-0.3,1.2,0.38,114043.991479448
"1482","Edwin Jeudy","Lamar",29,-5.7,-1.2,0.27,81773.5452192792
"1483","Josh Nzeakor","Lamar",29,-2.6,-0.44,0.31,91971.0941773222
"1484","Jordan Hunter","Lamar",29,-1.1,0.54,0.35,105193.310442335
"1485","Tyrin Atwood","Lamar",29,3.1,2.27,0.43,128423.310769315
"1486","Christian Barrett","Lamar",29,-1.3,0.27,0.34,101542.650398919
"1487","Joe Foley","Lehigh",28,-3,-0.11,0.32,96463.8772721843
"1488","James Karnik","Lehigh",28,-3.2,-0.68,0.29,88825.0963531749
"1489","Marques Wilson","Lehigh",28,-1.8,0.04,0.33,98434.0931226473
"1490","Kyle Leufroy","Lehigh",28,3.1,3.95,0.5,150965.991899531
"1491","Shane Acoveno","Lehigh",28,-3.6,-0.01,0.32,97741.4016618397
"1492","Caleb Bennett","Lehigh",28,-3.2,-0.44,0.31,91974.5654863968
"1493","Jeameril Wilson","Lehigh",28,-0.1,0.74,0.36,107818.98383127
"1494","Pat Andree","Lehigh",28,1.8,2.68,0.44,133890.787862185
"1495","David Roelke","Lehigh",28,-16.4,-0.09,0.32,96705.959755027
"1496","Ed Porter","Lehigh",28,-1.6,0.03,0.33,98268.7100403092
"1497","Nic Lynch","Lehigh",28,-10.5,-2.58,0.21,63279.4022725969
"1498","Zedrek Farrell","Lehigh",28,-3.6,-0.02,0.32,97683.8771114613
"1499","Jordan Cohen","Lehigh",28,3.9,4.65,0.53,160348.485751888
"1500","Lance Tejada","Lehigh",28,-0.6,1.05,0.37,112007.490155703
"1501","Caleb Homesley","Liberty",30,3.2,3.49,0.48,144793.927224755
"1502","Keegan McDowell","Liberty",30,-1.6,0.1,0.33,99323.326797248
"1503","Keenan Gumbs","Liberty",30,0.7,1.16,0.38,113467.175621557
"1504","Scottie James","Liberty",30,4.9,4.22,0.51,154563.193783199
"1505","Brendan Newton","Liberty",30,0.8,0.14,0.33,99855.7484690844
"1506","Zach Farquhar","Liberty",30,-0.8,0.08,0.33,99028.0341053052
"1507","Lovell Cabbil","Liberty",30,3.4,3.9,0.5,150221.04897213
"1508","Myo Baxter-Bell","Liberty",30,0.1,0.81,0.36,108765.981741876
"1509","Georgie Pacheco-Ortiz","Liberty",30,1.8,2.34,0.43,129324.616885475
"1510","Darius McGhee","Liberty",30,2.1,2.19,0.42,127264.279239419
"1511","Elijah Cuffee","Liberty",30,1.7,2.4,0.43,130070.6783458
"1512","Rob Marberry","Lipscomb",28,6.1,4.28,0.52,155381.00114108
"1513","Matt Rose","Lipscomb",28,0.9,0.96,0.37,110807.863594686
"1514","Michael Buckland","Lipscomb",28,3.3,3.35,0.47,142820.275880311
"1515","Andrew Fleming","Lipscomb",28,2.5,1.11,0.37,112852.381989387
"1516","Garrison Mathews","Lipscomb",28,4.3,4.36,0.52,156427.228901088
"1517","Nathan Moran","Lipscomb",28,1,0.98,0.37,111036.763368067
"1518","Jake Wolfe","Lipscomb",28,-0.1,0.55,0.35,105291.498899016
"1519","John Matt Merritt","Lipscomb",28,-0.3,0.14,0.33,99849.4367475846
"1520","Kenny Cooper","Lipscomb",28,3.5,3.33,0.47,142669.273935568
"1521","Ahsan Asadullah","Lipscomb",28,2.6,1.66,0.4,120130.436040398
"1522","Eli Pepper","Lipscomb",28,6,4.49,0.52,158218.878959751
"1523","Greg Jones","Lipscomb",28,-2.1,-0.01,0.32,97794.1324996867
"1524","Alex Jones","Lipscomb",28,0.5,0.55,0.35,105344.229736863
"1525","Zach Flener","Lipscomb",28,-5.8,-0.13,0.32,96228.9853581388
"1526","Damir Hadzic","Little Rock",27,-19,-0.3,0.31,93899.6849300817
"1527","Nikola Maric","Little Rock",27,-2.9,-0.52,0.3,90867.217891611
"1528","Markquis Nowell","Little Rock",27,-1.4,0.39,0.34,103163.623169737
"1529","Terrell Curtis II","Little Rock",27,-22.7,-0.19,0.32,95341.3495877153
"1530","Kris Bankston","Little Rock",27,5.8,3.93,0.5,150649.074237724
"1531","Horace Wyatt Jr.","Little Rock",27,-4.7,-0.64,0.3,89290.0864687343
"1532","Deondre Burns","Little Rock",27,-4.9,-1.4,0.26,79136.2931472978
"1533","Rayjon Tucker","Little Rock",27,2.7,4.16,0.51,153756.110137796
"1534","Dani Koljanin","Little Rock",27,-6.6,-1.24,0.27,81277.6622896276
"1535","Jaizec Lottie","Little Rock",27,-1.9,0.06,0.33,98652.2070428324
"1536","Kamani Johnson","Little Rock",27,0.6,1.25,0.38,114684.512287206
"1537","Ryan Pippins","Little Rock",27,-2.3,-0.11,0.32,96403.95586554
"1538","Spencer Franklin","Longwood",30,-3.6,-0.76,0.29,87766.6446262108
"1539","Lorenzo Phillips","Longwood",30,0,1.57,0.39,119009.506260107
"1540","Jaylon Wilson","Longwood",30,-4.7,-0.95,0.28,85199.611565571
"1541","Juan Munoz","Longwood",30,-4,-0.53,0.3,90844.8472331305
"1542","Isaiah Walton","Longwood",30,-1.1,0.32,0.34,102152.09656211
"1543","Sean Flood","Longwood",30,-2.8,-0.45,0.3,91900.7423134111
"1544","Damarion Geter","Longwood",30,-1.4,0.32,0.34,102262.831321588
"1545","JaShaun Smith","Longwood",30,-3.6,-1.14,0.27,82594.5483855143
"1546","Jordan Cintron","Longwood",30,-2.9,-0.43,0.31,92095.3670421916
"1547","Joey Lipp","Longwood",30,-17.1,-0.1,0.32,96562.7875407517
"1548","Michael Smith","Longwood",30,-17.8,-0.16,0.32,95793.2368890218
"1549","Gus Okafor","Longwood",30,-9.1,-1.37,0.26,79489.500988418
"1550","Pernell Adgei","Longwood",30,-4.9,-0.67,0.3,88961.2377890706
"1551","Kamil Chapman","Longwood",30,-12.9,-1.14,0.27,82552.0441344013
"1552","R.J. Gladney","Louisiana",27,-6.7,-0.19,0.32,95343.8352164353
"1553","Jeremy Hayes","Louisiana",27,-6.7,-1.46,0.26,78287.450939398
"1554","P.J. Hardy","Louisiana",27,-1.6,0.2,0.33,100618.339360398
"1555","Jerekius Davis","Louisiana",27,-2.1,-0.05,0.32,97245.3411872796
"1556","Trajan Wesley","Louisiana",27,-2.6,-0.21,0.32,95087.8154582694
"1557","Cedric Russell","Louisiana",27,-2.5,-0.31,0.31,93707.0487042772
"1558","Eli Mouton","Louisiana",27,-27.6,-0.24,0.31,94732.3705513011
"1559","Mason Aucoin","Louisiana",27,-6.5,-0.21,0.32,95061.7163567087
"1560","Kristian Lafayette","Louisiana",27,-0.9,0.03,0.33,98351.4459677054
"1561","Marcus Stroman","Louisiana",27,0.1,1.74,0.4,121246.572108159
"1562","Malik Marquetti","Louisiana",27,1.2,1.24,0.38,114577.630252243
"1563","Justin Miller","Louisiana",27,-0.6,0.85,0.36,109362.781197562
"1564","Jakeenan Gant","Louisiana",27,6.1,6.32,0.61,182777.068258832
"1565","Mubarak Muhammed","Louisiana Tech",28,1.4,1.6,0.4,119387.41059801
"1566","Oliver Powell","Louisiana Tech",28,-1.5,0.31,0.34,102084.505215415
"1567","Kyle McKinley","Louisiana Tech",28,-17.3,-0.22,0.32,94980.2232436726
"1568","Stacey Thomas","Louisiana Tech",28,-4.3,-0.27,0.31,94247.9836544798
"1569","Kale Walters","Louisiana Tech",28,-14.3,-0.11,0.32,96439.9087095266
"1570","Derric Jean","Louisiana Tech",28,5,1.41,0.39,116873.108375217
"1571","Anthony Duruji","Louisiana Tech",28,1.9,2.89,0.45,136707.093974465
"1572","Exavian Christon","Louisiana Tech",28,1,0.52,0.35,104960.732734339
